No UNIDAD,DIA,MES,HORA SALIDA,TIEMPO DE VIAJE,DISTANCIA METROS,LONGITUD SALIDA,LATITUD SALIDA,LONGITUD LLEGADA,LATITUD LLEGADA,DT,SALIDA,SALIDA2
10,1,3,6.85,5.871666667,2967.1,-116.963002,32.508065,-116.952322,32.519833,-0.871666667,INCREMENTO,1
7,1,3,7.083333333,26.79666667,10957.9,-117.033918,32.505296,-117.102246,32.466432,-11.79666667,DM,3
5,1,3,7.216666667,25.85166667,13406.5,-116.958854,32.50074,-116.886967,32.550786,-6.851666667,DM,3
6,1,3,7.65,21.305,7417.2,-116.964098,32.506778,-116.962355,32.462468,-9.305,DM,3
7,1,3,7.583333333,15.31333333,8153.4,-117.068238,32.483445,-117.066938,32.509627,-6.313333333,DP,2
4,1,3,7.666666667,19.49333333,17353.9,-116.885202,32.448365,-116.937962,32.390238,1.506666667,INCREMENTO,1
1,1,3,8.466666667,12.92,4508.2,-116.888,32.452894,-116.870489,32.463515,-5.92,DP,2
10,1,3,10,15.07166667,5082.3,-117.007877,32.523665,-117.042385,32.531387,-6.071666667,DP,2
4,1,3,10.13333333,10.25833333,7657.7,-116.869235,32.443838,-116.854448,32.475545,-2.258333333,DP,2
10,1,3,10.7,15.705,11085.5,-117.026548,32.53386,-116.933707,32.495755,-5.705,DP,2
5,1,3,11.03333333,7.505,1528.1,-116.965818,32.505573,-116.959397,32.496112,-4.505,DP,2
7,1,3,11.3,7.743333333,2363.5,-117.045184,32.520658,-117.055584,32.51068,-3.743333333,DP,2
2,1,3,11.5,8.91,6868.5,-116.885298,32.448297,-116.922918,32.481032,-3.91,DP,2
5,1,3,11.7,6.051666667,4081.2,-116.965696,32.500716,-116.996482,32.475927,-2.051666667,DP,2
5,1,3,12.33333333,5.17,1829.6,-116.965545,32.505668,-116.971938,32.502373,-2.17,DP,2
1,1,3,12.63333333,4.188333333,295,-116.892783,32.457066,-116.893366,32.45891,-3.188333333,DP,2
2,1,3,12.65,11.05666667,4554.4,-116.885133,32.448157,-116.873362,32.46623,-4.056666667,DP,2
4,1,3,12.8,24.79833333,17753.8,-116.8853,32.448265,-116.955757,32.393997,-4.798333333,DP,2
1,1,3,12.81666667,11.31333333,8275.3,-116.895899,32.457753,-116.890446,32.462415,-4.313333333,DP,2
5,1,3,13.6,27.04333333,9899.8,-116.930534,32.538444,-116.955507,32.480712,-7.043333333,DM,3
6,1,3,13.83333333,16.68833333,9067.8,-116.96399,32.506877,-116.926843,32.529177,-5.688333333,DP,2
5,1,3,14.2,12.90666667,3873,-116.953393,32.48301,-116.963969,32.506818,-3.906666667,DP,2
5,1,3,14.8,6.541666667,2596.9,-116.968223,32.497346,-116.950056,32.498241,-0.541666667,INCREMENTO,1
10,1,3,15.1,8.296666667,3628,-116.961287,32.50776,-116.933873,32.493353,0.703333333,INCREMENTO,1
1,1,3,15.36666667,19.49666667,7283.7,-116.870376,32.453723,-116.861878,32.497635,-12.49666667,DM,3
4,1,3,15.4,17.135,13150.7,-116.885195,32.448208,-116.86422,32.498575,-7.135,DM,3
6,1,3,15.75,11.53666667,3699.5,-116.963953,32.50695,-116.949992,32.488692,-5.536666667,DP,2
5,1,3,15.81666667,9.236666667,6254.8,-116.962556,32.508567,-116.93076,32.519098,0.763333333,INCREMENTO,1
7,1,3,16.06666667,14.02166667,7807.9,-117.042645,32.437603,-117.011186,32.488683,-7.021666667,DM,3
2,1,3,16.01666667,15.59,11528.6,-116.75965,32.453322,-116.681405,32.451287,3.41,INCREMENTO,1
10,1,3,16.18333333,18.38333333,8203.6,-116.92825,32.476827,-116.96189,32.478587,-8.383333333,DM,3
6,1,3,16.13333333,12.62,4307.4,-116.959432,32.494812,-116.978988,32.478787,-1.62,INCREMENTO,1
7,1,3,16.36666667,12.15666667,7073.8,-117.01215,32.48884,-117.040897,32.441329,-3.156666667,DP,2
4,1,3,17.01666667,17.89833333,11775.8,-116.954627,32.50294,-116.868197,32.465547,2.101666667,INCREMENTO,1
1,1,3,20.5,33.30166667,27314.9,-116.738304,32.468115,-116.960438,32.387667,5.698333333,INCREMENTO,1
7,1,3,20.63333333,25.33666667,20524,-116.964729,32.506316,-117.061403,32.496884,0.663333333,INCREMENTO,1
2,1,3,20.76666667,11.11166667,3960.4,-116.957465,32.506618,-116.941892,32.484615,-6.111666667,DP,2
4,1,3,22.75,15.17166667,9437.2,-116.885267,32.448253,-116.808593,32.473337,-0.171666667,INCREMENTO,1
5,1,3,23.51666667,21.39666667,9449.4,-116.973716,32.483115,-117.010066,32.525561,-9.396666667,DM,3
10,2,3,0.916666667,6.146666667,5123.3,-116.960955,32.507498,-116.922007,32.516163,-1.146666667,INCREMENTO,1
4,2,3,1.35,14.535,5211.2,-116.88525,32.44825,-116.847183,32.470243,-0.535,INCREMENTO,1
5,2,3,1.783333333,12.11333333,7301.9,-116.962472,32.508576,-116.931078,32.544427,-2.113333333,DP,2
9,2,3,2.216666667,7.103333333,2290.6,-116.868573,32.494262,-116.881377,32.507062,-1.103333333,INCREMENTO,1
7,2,3,2.316666667,5.735,1907.8,-117.037278,32.441207,-117.028384,32.435621,4.265,INCREMENTO,1
7,2,3,2.316666667,5.735,1907.8,-117.037278,32.441207,-117.028384,32.435621,4.265,INCREMENTO,1
7,2,3,2.316666667,5.735,1907.8,-117.037278,32.441207,-117.028384,32.435621,4.265,INCREMENTO,1
5,2,3,7.233333333,6.92,4312.7,-116.962532,32.508617,-116.984594,32.519813,-0.92,INCREMENTO,1
1,2,3,8.083333333,13.995,4466.8,-116.890983,32.456128,-116.85357,32.463903,-1.995,DP,2
10,2,3,8.45,9.588333333,4157.8,-116.964338,32.506842,-116.990083,32.480833,-3.588333333,DP,2
5,2,3,8.45,10.30166667,6690.6,-116.96105,32.50752,-116.91662,32.526187,-2.301666667,DP,2
9,2,3,8.566666667,8.375,3062.8,-116.870572,32.498852,-116.888558,32.49388,1.625,INCREMENTO,1
5,2,3,9.783333333,13.22166667,7415.5,-116.962797,32.508352,-116.973424,32.523699,-1.221666667,INCREMENTO,1
5,2,3,10.4,1.355,237.5,-117.010547,32.525763,-117.009097,32.526135,0.645,INCREMENTO,1
10,2,3,10.8,4.93,2403.9,-116.963963,32.507168,-116.944473,32.49605,-0.93,INCREMENTO,1
2,2,3,10.96666667,19.60166667,16582.9,-116.885287,32.448303,-116.934963,32.388123,-7.601666667,DM,3
5,2,3,11.91666667,17.38,10795.1,-116.960442,32.505931,-116.901168,32.547612,-5.38,DP,2
7,2,3,12.61666667,12.99666667,5776.6,-117.031974,32.524568,-117.031742,32.480209,-3.996666667,DP,2
1,2,3,12.61666667,11.045,5942.1,-116.887699,32.452463,-116.927725,32.455136,-2.045,DP,2
10,2,3,12.66666667,9.178333333,4057.2,-116.965082,32.50608,-116.990095,32.480737,-2.178333333,DP,2
5,2,3,12.78333333,17.98,10489.5,-117.000994,32.517558,-116.933633,32.547807,-2.98,DP,2
9,2,3,12.86666667,14.39,5016.1,-116.868572,32.494258,-116.82888,32.490807,-4.39,DP,2
5,2,3,13.18333333,15.26166667,5182.2,-116.935964,32.548535,-116.963201,32.518188,-2.261666667,DP,2
7,2,3,13.8,6.618333333,2008.8,-117.027325,32.524893,-117.018041,32.533032,1.381666667,INCREMENTO,1
2,2,3,13.83333333,28.04333333,12077.5,-116.88522,32.448117,-116.971752,32.425773,-3.043333333,DP,2
10,2,3,14.01666667,9.866666667,4353.4,-116.96403,32.506852,-116.93473,32.494363,-2.866666667,DP,2
7,2,3,14.23333333,6.551666667,2135.9,-117.022554,32.528142,-117.007716,32.519984,-2.551666667,DP,2
7,2,3,14.86666667,12.26333333,3696.6,-117.035981,32.526349,-117.058521,32.512055,-1.263333333,INCREMENTO,1
1,2,3,15.96666667,4.315,1311,-116.892343,32.458688,-116.878902,32.461583,-1.315,INCREMENTO,1
1,2,3,16.76666667,12.03833333,7104,-116.928763,32.478228,-116.969725,32.508306,-0.038333333,INCREMENTO,1
10,2,3,17.2,7.14,2717.8,-116.964187,32.506893,-116.9862,32.510297,8.86,INCREMENTO,1
5,2,3,17.66666667,0.25,234.2,-116.980179,32.489736,-116.977895,32.490595,0.75,INCREMENTO,1
5,2,3,18.08333333,12.68333333,4161.9,-116.956275,32.490441,-116.967367,32.462056,6.316666667,INCREMENTO,1
2,2,3,18.11666667,14.95333333,4455.1,-116.969915,32.508425,-116.950813,32.493805,-3.953333333,DP,2
10,2,3,18.35,1.671666667,456.9,-116.966495,32.499123,-116.964013,32.502562,0.328333333,INCREMENTO,1
1,2,3,18.38333333,13.12833333,8127,-116.870311,32.453103,-116.810021,32.468298,0.871666667,INCREMENTO,1
7,2,3,18.46666667,3.321666667,1236.6,-117.024188,32.521395,-117.022283,32.512318,1.678333333,INCREMENTO,1
10,2,3,18.55,1.678333333,557.7,-116.910692,32.497923,-116.905372,32.498547,-0.678333333,INCREMENTO,1
2,2,3,18.63333333,14.77166667,8481.7,-116.922072,32.464192,-116.88975,32.501152,-4.771666667,DP,2
5,2,3,18.66666667,27.335,13416.6,-116.954517,32.468012,-116.921968,32.537564,-13.335,DM,3
1,2,3,19.18333333,24.60833333,14742.2,-116.888523,32.453521,-116.861986,32.501092,-9.608333333,DM,3
10,2,3,19.25,35.86166667,28093.6,-116.930202,32.488437,-116.938713,32.545535,-17.86166667,DM,3
5,2,3,19.28333333,17.66,7706.5,-116.930728,32.533398,-116.926337,32.476399,-4.66,DP,2
10,2,3,19.4,35.25333333,10214.5,-116.908667,32.499602,-116.938713,32.545535,-26.25333333,DM,3
2,2,3,19.9,3.761666667,1104,-116.924718,32.470833,-116.917505,32.469663,0.238333333,INCREMENTO,1
10,2,3,19.96666667,20.27166667,6401.7,-116.963313,32.503407,-116.976318,32.460648,-4.271666667,DP,2
2,2,3,20.36666667,22.82166667,15234.9,-116.891872,32.456362,-116.860903,32.50462,3.178333333,INCREMENTO,1
9,2,3,20.51666667,24.74666667,14680.3,-116.96782,32.510322,-116.870097,32.493243,-4.746666667,DP,2
5,2,3,20.71666667,21.77333333,11958.5,-116.960841,32.505785,-116.874877,32.540703,-4.773333333,DP,2
1,2,3,20.71666667,8.75,3297.2,-116.936067,32.487704,-116.938058,32.464484,-2.75,DP,2
1,2,3,20.71666667,8.75,3297.2,-116.936067,32.487704,-116.938058,32.464484,-2.75,DP,2
7,2,3,21.15,25.61333333,11698.5,-117.042034,32.441287,-117.064281,32.483533,-13.61333333,DM,3
1,2,3,21.35,6.828333333,2554.4,-116.982256,32.515501,-116.97759,32.502271,-2.828333333,DP,2
10,2,3,21.5,18.93166667,12838.7,-117.072125,32.531737,-116.96543,32.505793,-5.931666667,DP,2
1,2,3,22.5,17.09666667,12235.4,-116.903704,32.454014,-116.964033,32.506842,-8.096666667,DM,3
2,2,3,22.65,11.72166667,8042,-116.885348,32.448233,-116.811877,32.463688,2.278333333,INCREMENTO,1
5,2,3,22.6,6.746666667,2513.8,-116.964048,32.506803,-116.961448,32.515727,-1.746666667,INCREMENTO,1
10,2,3,23.7,14.96333333,6680.9,-116.962907,32.508218,-116.908793,32.491812,-6.963333333,DM,3
10,3,3,1.95,21.40666667,7392.8,-116.96426,32.506885,-116.977212,32.462573,-10.40666667,DM,3
1,3,3,2.883333333,18.42833333,10874.8,-116.883555,32.446944,-116.806664,32.481546,-6.428333333,DP,2
5,3,3,4.133333333,22.42,7934.9,-116.965621,32.505594,-116.976795,32.462274,-12.42,DM,3
10,3,3,6.116666667,18.685,6134.2,-116.964712,32.504655,-116.96603,32.465163,-6.685,DM,3
9,3,3,7.166666667,6.953333333,1997.7,-116.872515,32.486798,-116.866905,32.501347,-0.953333333,INCREMENTO,1
10,3,3,7.533333333,22.70166667,8074.4,-116.964163,32.506873,-116.96886,32.457527,-10.70166667,DM,3
9,3,3,7.683333333,2.808333333,974.6,-116.870128,32.500127,-116.868482,32.494275,-0.808333333,INCREMENTO,1
2,3,3,8.383333333,20.085,8912.5,-116.88513,32.448097,-116.809717,32.482592,-0.085,INCREMENTO,1
5,3,3,8.533333333,9.258333333,4818.2,-116.96351,32.503239,-116.987247,32.511065,-3.258333333,DP,2
1,3,3,9.016666667,15.98333333,6856.9,-116.884357,32.448701,-116.868861,32.485443,-8.983333333,DM,3
2,3,3,9.2,3.28,159.6,-116.893052,32.458218,-116.893402,32.458807,-2.28,DP,2
9,3,3,9.566666667,16.97166667,6485.5,-116.937753,32.483352,-116.888137,32.498578,-6.971666667,DM,3
5,3,3,9.966666667,5.146666667,2386.8,-116.965135,32.506006,-116.979992,32.509995,13.85333333,INCREMENTO,1
9,3,3,9.95,10.06833333,4426.6,-116.870275,32.500132,-116.88227,32.480595,0.931666667,INCREMENTO,1
5,3,3,10.9,15.24333333,4763.1,-116.964748,32.504601,-116.982091,32.470465,-2.243333333,DP,2
2,3,3,11.15,15.3,9552.2,-116.969898,32.508422,-116.919523,32.455233,-2.3,DP,2
10,3,3,11.63333333,15,7413,-116.963632,32.507667,-116.936368,32.545333,-4,DP,2
5,3,3,12.35,17.41833333,6249.2,-116.962474,32.503058,-116.969357,32.475531,-4.418333333,DP,2
5,3,3,12.9,19.91,6931.3,-116.966001,32.470386,-116.966629,32.497811,-7.91,DM,3
1,3,3,14.3,11.58833333,5173.7,-116.87815,32.450701,-116.856133,32.476134,-3.588333333,DP,2
9,3,3,15.21666667,19.195,6443.7,-116.87364,32.462172,-116.898355,32.500857,-10.195,DM,3
9,3,3,16.46666667,9.856666667,3131.5,-116.890735,32.501363,-116.877848,32.51385,-1.856666667,INCREMENTO,1
4,3,3,17.13333333,17.365,11564.5,-116.885308,32.448285,-116.783148,32.465725,8.635,INCREMENTO,1
10,3,3,17.76666667,15.47833333,6757.9,-116.964067,32.507048,-117.00634,32.467662,1.521666667,INCREMENTO,1
5,3,3,17.86666667,2.751666667,634.6,-116.964114,32.507598,-116.969114,32.509563,0.248333333,INCREMENTO,1
5,3,3,18.48333333,22.26166667,11311.1,-117.009941,32.523099,-116.975547,32.469576,7.738333333,INCREMENTO,1
2,3,3,19.13333333,12.065,4845.2,-116.885262,32.448288,-116.86415,32.472408,3.935,INCREMENTO,1
10,3,3,19.2,14.305,4291.7,-116.965303,32.505803,-116.983403,32.473512,-5.305,DP,2
4,3,3,19.71666667,29.57833333,22441.4,-116.885125,32.44819,-116.744703,32.506102,-5.578333333,DP,2
1,3,3,20.18333333,10.94166667,4957,-116.878966,32.450575,-116.840675,32.473659,2.058333333,INCREMENTO,1
2,3,3,20.38333333,22.14333333,9759.9,-116.88522,32.448255,-116.94579,32.43367,-3.143333333,DP,2
4,3,3,20.55,5.761666667,3678.3,-116.833557,32.455122,-116.842672,32.475243,6.238333333,INCREMENTO,1
5,3,3,21.05,11.96833333,8829.3,-116.958084,32.505388,-116.916164,32.478993,-3.968333333,DP,2
10,3,3,21.31666667,13.60666667,6003.4,-116.963905,32.507095,-116.915243,32.505448,3.393333333,INCREMENTO,1
1,3,3,21.53333333,0.538333333,197.1,-117.007068,32.524494,-117.008404,32.525846,2.461666667,INCREMENTO,1
9,3,3,21.9,18.775,6424.7,-116.868837,32.494252,-116.898583,32.528883,-10.775,DM,3
5,3,3,21.91666667,13.66333333,4788,-116.963656,32.507438,-116.937403,32.522742,-4.663333333,DP,2
2,3,3,22.2,7.548333333,4050.8,-116.885042,32.448078,-116.90561,32.468052,-2.548333333,DP,2
10,4,3,2.583333333,18.92833333,11089.6,-116.960035,32.506777,-116.886193,32.541313,-6.928333333,DM,3
9,4,3,5.6,11.34166667,4911.3,-116.872477,32.48268,-116.861878,32.505282,-1.341666667,INCREMENTO,1
5,4,3,7.2,5.355,4744.3,-116.961039,32.506375,-116.925475,32.517864,-0.355,INCREMENTO,1
2,4,3,8.2,14.31,8210.5,-116.88497,32.447983,-116.935138,32.463703,-5.31,DP,2
5,4,3,8.333333333,9.603333333,2164,-116.965231,32.505027,-116.962922,32.496212,-5.603333333,DP,2
4,4,3,9.233333333,5.45,2343.4,-116.885092,32.448152,-116.884413,32.45946,0.55,INCREMENTO,1
1,4,3,10.21666667,12.045,9741.4,-116.887315,32.452004,-116.932509,32.479487,-2.045,DP,2
2,4,3,10.21666667,19.74166667,7007.3,-116.884935,32.447978,-116.92997,32.447448,-4.741666667,DP,2
5,4,3,10.85,15.35333333,8844.9,-116.961269,32.511387,-116.927924,32.534969,-4.353333333,DP,2
10,4,3,11.15,0.52,151.1,-116.967277,32.510028,-116.968642,32.510742,0.48,INCREMENTO,1
5,4,3,12.21666667,14.195,5571.2,-116.963242,32.507935,-116.949461,32.471283,-7.195,DM,3
9,4,3,12.75,6.895,2050,-116.868625,32.494317,-116.872048,32.506032,2.105,INCREMENTO,1
10,4,3,13.31666667,15.625,9026.8,-116.960542,32.50727,-116.931765,32.544285,-7.625,DM,3
2,4,3,13.98333333,12.405,6915.8,-116.885132,32.448192,-116.934773,32.469635,-4.405,DP,2
4,4,3,14.21666667,9.396666667,6900,-116.885073,32.448145,-116.918468,32.472398,-4.396666667,DP,2
5,4,3,14.28333333,8.46,5856.5,-116.960269,32.506024,-116.943274,32.544212,-2.46,DP,2
1,4,3,14.93333333,10.71,9182.5,-116.879856,32.446443,-116.89805,32.41982,-4.71,DP,2
10,4,3,15.11666667,14.83333333,6054,-116.95875,32.505892,-116.934315,32.516732,-1.833333333,INCREMENTO,1
2,4,3,15.36666667,3.695,1828.7,-116.88526,32.448292,-116.880327,32.458295,2.305,INCREMENTO,1
10,4,3,15.58333333,14.45333333,6489.8,-116.942417,32.517705,-116.980377,32.50889,-5.453333333,DP,2
9,4,3,16.06666667,7.166666667,2941.7,-116.868893,32.494288,-116.879565,32.48003,-2.166666667,DP,2
10,4,3,16.15,0.91,249,-116.968045,32.507185,-116.969828,32.508395,0.09,INCREMENTO,1
1,4,3,17.73333333,8.17,4764.3,-116.894881,32.457316,-116.931441,32.456584,2.83,INCREMENTO,1
9,4,3,17.71666667,6.931666667,3000.4,-116.86868,32.494287,-116.880253,32.480357,-0.931666667,INCREMENTO,1
10,4,3,17.85,11.09,3511.4,-116.964197,32.507,-116.945093,32.488467,-4.09,DP,2
10,4,3,18.13333333,3.166666667,760.2,-116.946998,32.486585,-116.941775,32.485213,-1.166666667,INCREMENTO,1
9,4,3,18.86666667,14,6195.1,-116.963937,32.506862,-116.921297,32.482713,0,INCREMENTO,1
10,4,3,19.06666667,18.45333333,5470.4,-116.965463,32.50564,-116.968773,32.47036,-8.453333333,DM,3
2,4,3,19.5,12,9758.4,-116.884972,32.447963,-116.930873,32.49136,-1,INCREMENTO,1
9,4,3,19.85,16.25666667,8356.6,-116.987047,32.51201,-116.935785,32.524938,-4.256666667,DP,2
1,4,3,21.51666667,8.33,5481.2,-116.870185,32.444338,-116.828561,32.459043,-3.33,DP,2
10,4,3,21.71666667,9.933333333,4060.5,-116.96552,32.505257,-116.977782,32.488253,-1.933333333,DP,2
1,5,3,1.166666667,16.315,9250.3,-116.873348,32.456907,-116.925544,32.468295,-6.315,DP,2
4,5,3,1.25,22.05833333,9690.3,-116.885092,32.448165,-116.946072,32.436367,-3.058333333,DP,2
5,5,3,1.45,18.13333333,5818.5,-116.960929,32.507448,-116.95757,32.470887,-8.133333333,DM,3
9,5,3,2.416666667,14.40666667,5751,-116.868525,32.49431,-116.897857,32.52197,-2.406666667,DP,2
2,5,3,3.266666667,22.63,12447.9,-116.884922,32.447952,-116.806937,32.487095,0.37,INCREMENTO,1
10,5,3,5.683333333,14.155,6544.7,-116.961423,32.5079,-116.910393,32.49064,-6.155,DP,2
5,5,3,6.7,9.636666667,4861.8,-116.962658,32.508449,-116.986346,32.523109,-1.636666667,INCREMENTO,1
4,5,3,7.383333333,12.97833333,10106.8,-116.932703,32.375628,-116.939858,32.407773,3.021666667,INCREMENTO,1
5,5,3,7.4,16.54833333,7396.6,-116.962656,32.508457,-116.986987,32.469619,-5.548333333,DP,2
1,5,3,7.483333333,28.26,11416.1,-116.889427,32.454716,-116.964313,32.431076,-10.26,DM,3
1,5,3,9.333333333,9.415,3211.3,-116.892687,32.458585,-116.872165,32.462515,-4.415,DP,2
2,5,3,12.05,7.81,3159.8,-116.885385,32.448317,-116.885715,32.464423,3.19,INCREMENTO,1
5,5,3,12.56666667,6.693333333,2559.1,-116.966451,32.506138,-116.988466,32.513697,-2.693333333,DP,2
9,5,3,12.46666667,8.273333333,3566.4,-116.876478,32.493252,-116.888413,32.513957,-2.273333333,DP,2
10,5,3,12.76666667,6.496666667,1720.1,-117.017707,32.524993,-117.019957,32.523732,-4.496666667,DP,2
1,5,3,13.31666667,7.388333333,4492.4,-116.897847,32.459067,-116.912459,32.472814,-0.388333333,INCREMENTO,1
5,5,3,14.58333333,19.93666667,11282.9,-116.960526,32.507157,-116.879163,32.53956,-6.936666667,DM,3
2,5,3,14.8,7.961666667,7221.8,-116.885125,32.448103,-116.904603,32.4544,-3.961666667,DP,2
1,5,3,14.98333333,20.61833333,19524.1,-116.868796,32.443833,-116.733342,32.507858,-5.618333333,DP,2
10,5,3,15.43333333,3.635,833.2,-117.03032,32.523087,-117.031702,32.522897,-2.635,DP,2
2,5,3,16.15,21.64833333,10162.9,-116.886523,32.460335,-116.856257,32.50704,-3.648333333,DP,2
5,5,3,16.73333333,11.06333333,6339.3,-116.96253,32.508604,-116.930199,32.537269,1.936666667,INCREMENTO,1
5,5,3,17.53333333,3.491666667,2208,-117.008834,32.521808,-116.987529,32.515655,6.508333333,INCREMENTO,1
10,5,3,19.51666667,9.493333333,2385,-117.031295,32.52457,-117.047743,32.530435,-3.493333333,DP,2
5,5,3,19.76666667,11.78666667,10409.5,-116.997731,32.474776,-117.051616,32.493657,0.213333333,INCREMENTO,1
4,5,3,19.91666667,12.805,4542.1,-116.868802,32.494288,-116.897312,32.510283,-1.805,INCREMENTO,1
4,5,3,20.31666667,7.455,2790.4,-116.903408,32.510732,-116.876542,32.513742,0.545,INCREMENTO,1
5,5,3,21.25,6.998333333,3381.8,-116.962187,32.506229,-116.952267,32.519851,-0.998333333,INCREMENTO,1
5,5,3,22.36666667,19.99333333,6938.1,-116.964141,32.504245,-116.971414,32.45651,-8.993333333,DM,3
5,6,3,1.733333333,9.426666667,3727.7,-116.965576,32.505648,-116.996482,32.507716,-4.426666667,DP,2
1,6,3,3.416666667,7.325,3277.2,-116.891599,32.456436,-116.902217,32.46719,-1.325,INCREMENTO,1
4,6,3,3.766666667,24.59833333,10162.3,-116.932013,32.375892,-116.970188,32.426772,0.401666667,INCREMENTO,1
10,6,3,7.95,9.275,4854.9,-116.967938,32.507052,-116.986095,32.517932,-6.275,DP,2
1,6,3,8.183333333,19.2,11897,-116.875039,32.436959,-116.961916,32.387202,-6.2,DP,2
4,6,3,8.4,17.59,14455.4,-116.88524,32.448335,-116.93903,32.404245,-2.59,DP,2
10,6,3,8.816666667,12.28166667,5317.4,-116.959453,32.506435,-116.933415,32.497598,-8.281666667,DM,3
2,6,3,9.133333333,20.12666667,11522,-116.885292,32.448288,-116.953785,32.468223,-7.126666667,DM,3
4,6,3,9.383333333,16.10333333,5586,-116.876687,32.443653,-116.873933,32.467725,-6.103333333,DP,2
10,6,3,9.666666667,33.82666667,21445,-116.932537,32.484197,-116.79922,32.488323,-8.826666667,DM,3
5,6,3,9.8,15.085,5193.2,-116.961652,32.502454,-116.970305,32.467836,-8.085,DM,3
3,6,3,9.933333333,29.33666667,22579.4,-116.955848,32.503912,-116.829822,32.489122,-3.336666667,DP,2
5,6,3,10.23333333,4.473333333,1200.2,-116.97103,32.46861,-116.969209,32.474229,0.526666667,INCREMENTO,1
9,6,3,12.45,8.126666667,2724.2,-117.062112,32.532012,-117.035222,32.534488,-3.126666667,DP,2
4,6,3,12.96666667,12.06,4845.3,-116.885233,32.448278,-116.864105,32.472345,0.94,INCREMENTO,1
10,6,3,13.05,6.083333333,927,-116.921405,32.496203,-116.913142,32.497012,-1.083333333,INCREMENTO,1
5,6,3,13.56666667,13.19333333,5918,-116.965291,32.505849,-117.003525,32.483934,0.806666667,INCREMENTO,1
9,6,3,14.13333333,23.33166667,11356.5,-117.028058,32.524802,-117.095148,32.515822,-1.331666667,INCREMENTO,1
10,6,3,14.83333333,8.346666667,3901.1,-116.962492,32.508628,-116.941827,32.488622,-3.346666667,DP,2
10,6,3,15.21666667,12,4210.6,-116.942772,32.496502,-116.963723,32.483682,-4,DP,2
5,6,3,15.48333333,9.713333333,6268.1,-116.962423,32.508578,-116.929523,32.522861,11.28666667,INCREMENTO,1
2,6,3,16.81666667,27.27666667,20134.1,-116.885313,32.448277,-116.968045,32.406682,-7.276666667,DM,3
10,6,3,16.81666667,8.818333333,3406.5,-116.974397,32.506145,-116.96517,32.505202,7.181666667,INCREMENTO,1
5,6,3,17.03333333,17.99,5337.4,-116.965606,32.505481,-116.968654,32.471353,-7.99,DM,3
4,6,3,17.45,26.605,18950.6,-116.880282,32.459225,-116.958822,32.389898,-8.605,DM,3
5,6,3,17.73333333,26.54333333,11203.2,-116.956068,32.491684,-116.918676,32.549273,0.456666667,INCREMENTO,1
2,6,3,17.76666667,31.40333333,33085.5,-116.931038,32.403282,-117.010143,32.525548,-2.403333333,DP,2
9,6,3,18.56666667,21.53666667,15519.9,-117.091243,32.535815,-116.998085,32.44878,-0.536666667,INCREMENTO,1
3,6,3,19,6.175,2036,-116.870171,32.492887,-116.880092,32.48477,1.825,INCREMENTO,1
3,6,3,20.01666667,5.871666667,2356.4,-116.869087,32.492843,-116.87373,32.474558,6.128333333,INCREMENTO,1
10,6,3,19.91666667,14.38666667,7772.1,-116.966635,32.506108,-116.93305,32.542775,2.613333333,INCREMENTO,1
5,6,3,20.03333333,17.62833333,8130.8,-116.963358,32.503726,-116.999237,32.472906,-6.628333333,DM,3
9,6,3,20.01666667,1.198333333,685,-117.02596,32.443405,-117.032767,32.444932,-0.198333333,INCREMENTO,1
4,6,3,20.25,22.635,10045,-116.885197,32.448313,-116.9437,32.429787,-8.635,DM,3
2,6,3,20.78333333,0.768333333,214.9,-116.83895,32.457748,-116.840445,32.457202,1.231666667,INCREMENTO,1
5,6,3,20.96666667,12.63833333,5122.8,-117.010203,32.525228,-117.032059,32.519096,-3.638333333,DP,2
9,6,3,21,2.226666667,1779.4,-117.024205,32.453117,-117.032428,32.44497,-0.226666667,INCREMENTO,1
1,6,3,21.16666667,4.836666667,3508.6,-116.87311,32.445451,-116.850948,32.441292,2.163333333,INCREMENTO,1
10,6,3,21.21666667,14.93,4525.9,-116.95707,32.514722,-116.969087,32.48708,-2.93,DP,2
10,6,3,21.6,14.61333333,5241.7,-116.970982,32.492283,-116.943468,32.485417,-7.613333333,DM,3
10,6,3,21.85,7.626666667,7048.8,-116.947175,32.49923,-117.010108,32.525572,-1.626666667,INCREMENTO,1
4,6,3,21.95,9.788333333,6292.5,-116.885238,32.448305,-116.827167,32.45786,-2.788333333,DP,2
2,6,3,22.51666667,6.491666667,2766,-116.885147,32.448118,-116.861973,32.446992,0.508333333,INCREMENTO,1
5,6,3,22.81666667,9.758333333,2977.2,-116.966684,32.506323,-116.990578,32.515953,-5.758333333,DP,2
9,6,3,23.41666667,0.93,342.6,-117.042968,32.43234,-117.04512,32.429897,0.07,INCREMENTO,1
9,7,3,1.966666667,20.03666667,9981.8,-117.0429,32.438608,-117.02594,32.501325,-3.036666667,DP,2
9,7,3,2.8,15.71666667,4454.7,-117.004342,32.458935,-116.971402,32.437002,-3.716666667,DP,2
10,7,3,3.3,13.13333333,8025.4,-116.962782,32.508342,-116.918023,32.538335,-5.133333333,DP,2
10,7,3,6.116666667,18.44666667,5651.7,-116.964645,32.504607,-116.95453,32.469703,-12.44666667,DM,3
9,7,3,7.5,6,1965.6,-117.028167,32.524775,-117.026623,32.531545,11,INCREMENTO,1
